time:    0.0
  100.00   24.48    3.56    0.36    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.36    3.56   24.48  100.00
time:   82.0
  100.00   24.70    3.63    0.37    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.37    3.63   24.70  100.00
time:   83.0
  100.00   24.92    3.70    0.38    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.38    3.70   24.92  100.00
time:   84.0
  100.00   25.13    3.77    0.40    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.40    3.77   25.13  100.00
time:   85.0
  100.00   25.35    3.85    0.41    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.41    3.85   25.35  100.00
time:   86.0
  100.00   25.56    3.92    0.42    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.42    3.92   25.56  100.00
time:   87.0
  100.00   25.77    3.99    0.43    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.43    3.99   25.77  100.00
time:   88.0
  100.00   25.98    4.06    0.44    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.44    4.06   25.98  100.00
time:   89.0
  100.00   26.19    4.14    0.46    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.46    4.14   26.19  100.00
time:   90.0
  100.00   26.39    4.21    0.47    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.47    4.21   26.39  100.00
time:   91.0
  100.00   26.60    4.28    0.48    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.48    4.28   26.60  100.00
time:   92.0
  100.00   26.80    4.36    0.50    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.50    4.36   26.80  100.00
time:   93.0
  100.00   27.01    4.43    0.51    0.04    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.04    0.51    4.43   27.01  100.00
time:   94.0
  100.00   27.21    4.51    0.52    0.05    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.05    0.52    4.51   27.21  100.00
time:   95.0
  100.00   27.41    4.58    0.54    0.05    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.05    0.54    4.58   27.41  100.00
time:   96.0
  100.00   27.61    4.66    0.55    0.05    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.05    0.55    4.66   27.61  100.00
time:   97.0
  100.00   27.81    4.73    0.57    0.05    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.05    0.57    4.73   27.81  100.00
time:   98.0
  100.00   28.00    4.81    0.58    0.05    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.05    0.58    4.81   28.00  100.00
time:   99.0
  100.00   28.20    4.88    0.60    0.06    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.06    0.60    4.88   28.20  100.00
time:  100.0
  100.00   28.39    4.96    0.61    0.06    0.00    0.00    0.00    0.00    0.00
